Wall time,Step,Value
1551317557.7667575,330,0.23999999463558197
1551317558.4279895,339,0.20999999344348907
1551317559.011429,347,0.2199999988079071
1551317560.2092261,363,0.2199999988079071
1551317560.4765115,367,0.15000000596046448
1551317560.9342868,373,0.1899999976158142
1551317561.1846175,377,0.2800000011920929
1551317561.3092844,379,0.14000000059604645
1551317562.1979077,391,0.23999999463558197
1551317562.2597425,392,0.20000000298023224
1551317563.3757582,408,0.1599999964237213
1551317564.3770802,421,0.1599999964237213
1551317564.439912,422,0.3400000035762787
1551317564.5665739,424,0.2199999988079071
1551317564.9425683,430,0.23999999463558197
1551317565.6077893,439,0.25
1551317565.79828,441,0.23000000417232513
1551317565.8601146,442,0.25
1551317566.0506053,445,0.30000001192092896
1551317566.5193517,451,0.23999999463558197
1551317567.088829,460,0.23999999463558197
1551317567.3611004,463,0.09000000357627869
1551317567.4229352,464,0.25
1551317568.060231,473,0.2199999988079071
1551317568.1230628,474,0.23000000417232513
1551317569.1293728,489,0.25999999046325684
1551317569.326844,491,0.3100000023841858
1551317569.452508,493,0.27000001072883606
1551317570.395985,507,0.1899999976158142
1551317570.7839472,512,0.18000000715255737
1551317570.908614,514,0.38999998569488525
1551317571.0961127,517,0.27000001072883606
1551317571.6895256,525,0.2800000011920929
1551317572.1313438,531,0.28999999165534973
1551317572.257008,533,0.3400000035762787
1551317572.4435093,536,0.30000001192092896
1551317572.9252212,542,0.23999999463558197
1551317573.2543411,547,0.20000000298023224
1551317573.9863834,557,0.28999999165534973
1551317574.1150396,559,0.3100000023841858
1551317574.4331887,563,0.3100000023841858
1551317574.8081858,569,0.2800000011920929
1551317575.125338,573,0.3499999940395355
1551317575.1881697,574,0.3499999940395355
1551317575.5063186,579,0.2800000011920929
1551317575.7167559,581,0.3400000035762787
1551317575.779588,582,0.30000001192092896
1551317575.9042547,584,0.25999999046325684
1551317576.0289214,586,0.28999999165534973
1551317576.0917535,587,0.23000000417232513
1551317576.474729,592,0.2800000011920929
1551317576.5385582,593,0.25
1551317577.213753,602,0.2800000011920929
1551317577.6076992,608,0.3100000023841858
1551317577.7323658,610,0.25999999046325684
1551317578.1143446,615,0.20999999344348907
1551317578.4285042,620,0.3100000023841858
1551317578.6209898,622,0.20000000298023224
1551317579.4607441,634,0.2800000011920929
1551317580.018253,641,0.38999998569488525
1551317580.0820827,642,0.1899999976158142
1551317580.208744,644,0.2199999988079071
1551317580.2735703,645,0.23999999463558197
1551317580.3393943,646,0.23999999463558197
1551317580.4022267,647,0.25999999046325684
1551317580.5298848,649,0.4000000059604645
1551317580.7871969,652,0.25999999046325684
1551317581.039522,656,0.2800000011920929
1551317581.4224977,661,0.2800000011920929
1551317581.6129885,664,0.28999999165534973
1551317581.8812714,668,0.28999999165534973
1551317582.1335962,671,0.23000000417232513
1551317582.1964283,672,0.36000001430511475
1551317582.3300707,674,0.2199999988079071
1551317582.3919053,675,0.3400000035762787
1551317582.5983536,678,0.28999999165534973
1551317582.6611853,679,0.30000001192092896
1551317582.945425,682,0.2199999988079071
1551317583.0072598,683,0.33000001311302185
1551317583.320423,688,0.2800000011920929
1551317583.3832548,689,0.23999999463558197
1551317583.9277983,696,0.28999999165534973
1551317584.1202834,699,0.33000001311302185
1551317584.4414248,703,0.27000001072883606
1551317584.6289232,706,0.27000001072883606
1551317584.7525926,708,0.3700000047683716
1551317584.8772593,710,0.25
1551317585.2313128,714,0.3700000047683716
1551317585.4846349,718,0.27000001072883606
1551317585.7369602,721,0.2800000011920929
1551317585.7997923,722,0.3400000035762787
1551317585.8616269,723,0.2800000011920929
1551317586.3792424,730,0.28999999165534973
1551317586.8240533,736,0.3400000035762787
1551317586.9497178,738,0.25999999046325684
1551317587.0125492,739,0.3400000035762787
1551317587.3316958,743,0.30000001192092896
1551317587.5830238,747,0.3499999940395355
1551317587.7725165,750,0.30000001192092896
1551317587.90217,751,0.3400000035762787
1551317587.9650023,752,0.2800000011920929
1551317588.090666,754,0.3400000035762787
1551317588.21633,756,0.3100000023841858
1551317588.8865378,765,0.3199999928474426
1551317588.953359,766,0.25999999046325684
1551317589.1418548,769,0.3199999928474426
1551317589.2036898,770,0.36000001430511475
1551317589.333343,771,0.3799999952316284
1551317589.4590068,773,0.28999999165534973
1551317589.5218387,774,0.3499999940395355
1551317589.896836,780,0.3499999940395355
1551317590.222964,784,0.23999999463558197
1551317590.2857957,785,0.3700000047683716
1551317590.4144516,787,0.28999999165534973
1551317590.5401156,789,0.36000001430511475
1551317590.7934382,792,0.23999999463558197
1551317590.855273,793,0.3799999952316284
1551317590.918105,794,0.30000001192092896
1551317590.9799397,795,0.1899999976158142
1551317591.1684356,798,0.3499999940395355
1551317591.4915714,802,0.33000001311302185
1551317591.825678,807,0.38999998569488525
1551317591.88851,808,0.33000001311302185
1551317591.9503448,809,0.3700000047683716
1551317592.4310591,815,0.25999999046325684
1551317592.8768668,821,0.33000001311302185
1551317593.1271975,825,0.23999999463558197
1551317593.3326483,828,0.3199999928474426
1551317593.6647604,832,0.33000001311302185
1551317593.9210742,836,0.33000001311302185
1551317594.0457413,838,0.38999998569488525
1551317594.444674,843,0.25999999046325684
1551317594.6311755,846,0.28999999165534973
1551317596.2149403,867,0.38999998569488525
1551317596.3416018,869,0.3499999940395355
1551317596.406428,870,0.25999999046325684
1551317596.7544978,874,0.3400000035762787
1551317596.9011056,876,0.36000001430511475
1551317597.1653988,880,0.33000001311302185
1551317597.373841,882,0.36000001430511475
1551317597.894449,890,0.3199999928474426
1551317598.3532221,896,0.3100000023841858
1551317598.6215045,900,0.3199999928474426
1551317599.1480973,907,0.3700000047683716
1551317599.2378566,908,0.28999999165534973
1551317599.304678,909,0.3199999928474426
1551317599.3675096,910,0.3100000023841858
1551317599.747494,915,0.3199999928474426
1551317599.8721602,917,0.4399999976158142
1551317600.0666404,920,0.33000001311302185
1551317600.1962934,921,0.3199999928474426
1551317600.3219573,923,0.4300000071525574
1551317600.9233491,931,0.30000001192092896
1551317600.986181,932,0.3199999928474426
1551317601.1736798,935,0.3700000047683716
1551317601.6883037,942,0.3400000035762787
1551317601.8767996,945,0.33000001311302185
1551317602.529055,954,0.33000001311302185
1551317602.6537218,956,0.33000001311302185
1551317602.716554,957,0.4300000071525574
1551317602.7793858,958,0.38999998569488525
1551317603.0566442,961,0.4099999964237213
1551317603.1194763,962,0.36000001430511475
1551317603.3708043,966,0.3100000023841858
1551317603.75378,971,0.33000001311302185
1551317603.8166122,972,0.3100000023841858
1551317604.0679398,976,0.3499999940395355
1551317604.1307719,977,0.3400000035762787
1551317604.1936038,978,0.41999998688697815
1551317604.2554386,979,0.41999998688697815
1551317604.573588,983,0.38999998569488525
1551317604.6364198,984,0.3199999928474426
1551317604.8259127,987,0.3400000035762787
1551317604.8897424,988,0.3400000035762787
1551317605.4652038,996,0.27000001072883606
1551317605.7165315,1000,0.4399999976158142
1551317605.907022,1002,0.3499999940395355
1551317606.0326858,1004,0.3499999940395355
1551317606.0955176,1005,0.30000001192092896
1551317606.6051552,1012,0.3499999940395355
1551317606.6679869,1013,0.36000001430511475
1551317606.7308187,1014,0.3799999952316284
1551317606.9183173,1017,0.4000000059604645
1551317607.5177147,1025,0.36000001430511475
1551317607.642381,1027,0.28999999165534973
1551317607.9605303,1031,0.36000001430511475
1551317608.0233626,1032,0.3199999928474426
1551317608.2338002,1035,0.36000001430511475
1551317608.3594637,1037,0.2800000011920929
1551317608.8700979,1044,0.36000001430511475
1551317609.6569939,1055,0.33000001311302185
1551317609.782658,1057,0.3499999940395355
1551317610.2294629,1063,0.4099999964237213
1551317610.292295,1064,0.4000000059604645
1551317610.432919,1066,0.33000001311302185
1551317610.5605779,1068,0.38999998569488525
1551317610.8767319,1072,0.3499999940395355
1551317611.1300545,1076,0.4000000059604645
1551317611.2726731,1078,0.33000001311302185
1551317611.7144918,1083,0.4699999988079071
1551317611.7763264,1084,0.3799999952316284
1551317611.8391583,1085,0.3799999952316284
1551317612.413622,1093,0.38999998569488525
1551317612.823526,1099,0.4000000059604645
1551317613.1426723,1103,0.3700000047683716
1551317613.204507,1104,0.4399999976158142
1551317613.2673392,1105,0.3499999940395355
1551317613.9016435,1114,0.4000000059604645
1551317614.0273066,1116,0.3799999952316284
1551317614.2337549,1119,0.4000000059604645
1551317614.682555,1125,0.3700000047683716
1551317614.7773013,1126,0.47999998927116394
1551317615.2849438,1133,0.41999998688697815
1551317615.411605,1135,0.33000001311302185
1551317616.831807,1155,0.27000001072883606
1551317616.8946388,1156,0.41999998688697815
1551317617.1459668,1160,0.3400000035762787
1551317617.2786121,1161,0.41999998688697815
1551317617.341444,1162,0.38999998569488525
1551317618.542233,1180,0.3499999940395355
1551317618.7955556,1183,0.4300000071525574
1551317618.9212193,1185,0.36000001430511475
1551317619.4488087,1192,0.41999998688697815
1551317619.5116405,1193,0.33000001311302185
1551317619.8936193,1199,0.38999998569488525
1551317620.0861049,1201,0.4099999964237213
1551317620.4042547,1206,0.3700000047683716
1551317620.538894,1208,0.36000001430511475
1551317620.67852,1210,0.4399999976158142
1551317620.9986641,1214,0.3700000047683716
1551317621.6938052,1224,0.4099999964237213
1551317622.267272,1232,0.4300000071525574
1551317622.3301034,1233,0.3700000047683716
1551317622.3929355,1234,0.4300000071525574
1551317622.5176022,1236,0.3700000047683716
1551317622.7051005,1239,0.4000000059604645
1551317623.0840876,1244,0.3799999952316284
1551317623.2725832,1247,0.4300000071525574
1551317623.7253723,1253,0.4099999964237213
1551317623.8510363,1255,0.44999998807907104
1551317624.0006366,1257,0.36000001430511475
1551317624.0634682,1258,0.3400000035762787
1551317624.3177886,1261,0.36000001430511475
1551317624.4444494,1263,0.3499999940395355
1551317624.6349404,1266,0.2800000011920929
1551317625.209404,1274,0.3199999928474426
1551317625.8117929,1281,0.33000001311302185
1551317626.1887848,1287,0.4099999964237213
1551317626.5238888,1291,0.3499999940395355
1551317626.5867207,1292,0.3499999940395355
1551317626.6485553,1293,0.4000000059604645
1551317626.7123847,1294,0.4099999964237213
1551317627.0923684,1300,0.3700000047683716
1551317627.3746138,1303,0.3100000023841858
1551317627.81344,1310,0.4000000059604645
1551317628.0039306,1312,0.4000000059604645
1551317628.1924264,1315,0.3799999952316284
1551317628.2562566,1316,0.38999998569488525
1551317628.4457495,1319,0.3400000035762787
1551317628.8875675,1325,0.36000001430511475
1551317629.0132315,1327,0.3799999952316284
1551317629.199733,1330,0.36000001430511475
1551317629.4550502,1333,0.41999998688697815
1551317629.5198767,1334,0.4099999964237213
1551317629.650528,1336,0.3799999952316284
1551317629.7133596,1337,0.5099999904632568
1551317630.1571724,1343,0.3499999940395355
1551317631.0228577,1355,0.4300000071525574
1551317631.800778,1366,0.3799999952316284
1551317632.0600836,1370,0.3700000047683716
1551317632.694388,1379,0.33000001311302185
1551317633.0743716,1384,0.46000000834465027
1551317633.138201,1385,0.4099999964237213
1551317633.3306859,1388,0.4300000071525574
1551317633.393518,1389,0.3499999940395355
1551317633.5879977,1391,0.33000001311302185
1551317633.6508298,1392,0.38999998569488525
1551317633.8383286,1395,0.4399999976158142
1551317635.12788,1412,0.3700000047683716
1551317635.190712,1413,0.38999998569488525
1551317635.2545416,1414,0.3700000047683716
1551317635.5966268,1419,0.4399999976158142
1551317635.8559332,1422,0.44999998807907104
1551317636.1072612,1426,0.4000000059604645
1551317636.1700933,1427,0.28999999165534973
1551317636.232925,1428,0.3799999952316284
1551317636.551074,1432,0.3799999952316284
1551317636.6149032,1433,0.3799999952316284
1551317636.8024023,1436,0.44999998807907104
1551317637.0587168,1440,0.41999998688697815
1551317637.2502046,1442,0.4300000071525574
1551317638.1996653,1456,0.3700000047683716
1551317638.8309772,1465,0.41999998688697815
1551317638.8938088,1466,0.3700000047683716
1551317639.655772,1477,0.41999998688697815
1551317640.2461927,1485,0.4300000071525574
1551317640.3090246,1486,0.36000001430511475
1551317640.498518,1489,0.46000000834465027
1551317640.6939955,1491,0.3499999940395355
1551317640.7578244,1492,0.3799999952316284
1551317641.2913976,1500,0.4099999964237213
1551317641.421051,1501,0.49000000953674316
1551317641.4828854,1502,0.3100000023841858
1551317641.7382026,1506,0.3400000035762787
1551317641.8668587,1508,0.4399999976158142
1551317642.0134666,1510,0.4699999988079071
1551317642.5829442,1518,0.4000000059604645
1551317642.9649224,1523,0.38999998569488525
1551317643.0297499,1524,0.4300000071525574
1551317643.218245,1527,0.3799999952316284
1551317643.7458339,1534,0.41999998688697815
1551317644.604538,1546,0.4399999976158142
1551317645.0353856,1551,0.36000001430511475
1551317645.0992146,1552,0.4699999988079071
1551317645.2258763,1554,0.30000001192092896
1551317645.2887082,1555,0.41999998688697815
1551317645.7604468,1561,0.3799999952316284
1551317646.199273,1568,0.46000000834465027
1551317646.262105,1569,0.49000000953674316
1551317646.9363031,1578,0.46000000834465027
1551317647.2694116,1582,0.4300000071525574
1551317647.41203,1584,0.3799999952316284
1551317647.6643555,1588,0.3700000047683716
1551317648.313619,1597,0.44999998807907104
1551317648.823256,1604,0.3799999952316284
1551317648.8860884,1605,0.4099999964237213
1551317649.220195,1610,0.3199999928474426
1551317649.7896714,1618,0.46000000834465027
1551317649.9173305,1620,0.38999998569488525
1551317650.4479115,1627,0.4000000059604645
1551317650.5107436,1628,0.4399999976158142
1551317650.8448498,1632,0.44999998807907104
1551317651.1590097,1637,0.4399999976158142
1551317651.3465085,1640,0.5099999904632568
1551317651.5389936,1642,0.4099999964237213
1551317651.7344708,1645,0.3100000023841858
1551317651.9219694,1648,0.4099999964237213
1551317652.2401187,1652,0.4300000071525574
1551317652.7417774,1660,0.41999998688697815
1551317653.3122518,1668,0.36000001430511475
1551317653.4379158,1670,0.46000000834465027
1551317653.6304007,1672,0.4099999964237213
1551317653.8208926,1675,0.36000001430511475
1551317653.8837235,1676,0.44999998807907104
1551317654.3295314,1682,0.4000000059604645
1551317654.3933606,1683,0.4300000071525574
1551317654.9608433,1691,0.3499999940395355
1551317655.1513336,1694,0.4699999988079071
1551317655.2480748,1695,0.3499999940395355
1551317655.3119047,1696,0.44999998807907104
1551317655.3757336,1697,0.36000001430511475
1551317655.5033922,1699,0.38999998569488525
1551317655.760704,1702,0.28999999165534973
1551317656.1995306,1709,0.28999999165534973
1551317656.261365,1710,0.4000000059604645
1551317656.775989,1717,0.5
1551317656.838821,1718,0.41999998688697815
1551317656.901653,1719,0.5099999904632568
1551317657.551914,1728,0.5099999904632568
1551317657.8780422,1732,0.44999998807907104
1551317658.0037065,1734,0.4300000071525574
1551317658.066538,1735,0.4300000071525574
1551317658.1922016,1737,0.41999998688697815
1551317658.5721858,1742,0.33000001311302185
1551317658.6350174,1743,0.4000000059604645
1551317658.7626762,1745,0.3700000047683716
1551317658.825508,1746,0.38999998569488525
1551317658.8873432,1747,0.47999998927116394
1551317659.2962494,1752,0.4300000071525574
1551317660.2606702,1766,0.44999998807907104
1551317660.8949742,1775,0.3799999952316284
1551317661.3716996,1781,0.4699999988079071
1551317661.8374538,1788,0.38999998569488525
1551317661.9002857,1789,0.4099999964237213
1551317662.566504,1798,0.3499999940395355
1551317663.0781357,1805,0.3799999952316284
1551317663.758317,1813,0.46000000834465027
1551317663.8211489,1814,0.47999998927116394
1551317664.0136342,1817,0.33000001311302185
1551317664.5422208,1824,0.3700000047683716
1551317664.668882,1826,0.5099999904632568
1551317664.9222047,1830,0.4000000059604645
1551317665.624327,1840,0.4099999964237213
1551317665.7549777,1841,0.41999998688697815
1551317665.9434733,1844,0.4000000059604645
1551317666.259628,1849,0.4000000059604645
1551317666.5807693,1853,0.41999998688697815
1551317667.466401,1866,0.44999998807907104
1551317667.5910676,1868,0.33000001311302185
1551317667.6578887,1869,0.4699999988079071
1551317668.1256382,1875,0.46000000834465027
1551317668.2104113,1876,0.4399999976158142
1551317668.2732437,1877,0.5
1551317668.3989217,1879,0.3799999952316284
1551317668.5893986,1881,0.3700000047683716
1551317669.4141922,1893,0.4300000071525574
1551317670.0654504,1902,0.4000000059604645
1551317670.3237598,1906,0.4300000071525574
1551317670.7027464,1911,0.47999998927116394
1551317671.108661,1917,0.3700000047683716
1551317671.5564642,1923,0.5
1551317671.6192956,1924,0.41999998688697815
1551317671.9962873,1930,0.47999998927116394
1551317672.313439,1934,0.4300000071525574
1551317672.439103,1936,0.4300000071525574
1551317672.5657644,1938,0.4099999964237213
1551317673.0285268,1944,0.4000000059604645
1551317673.2170227,1947,0.4000000059604645
1551317673.340692,1949,0.38999998569488525
1551317673.6119664,1952,0.550000011920929
1551317673.80146,1955,0.550000011920929
1551317673.9909532,1958,0.47999998927116394
1551317674.1166172,1960,0.44999998807907104
1551317674.62426,1967,0.3799999952316284
1551317674.7499232,1969,0.4099999964237213
1551317675.6435337,1981,0.3799999952316284
1551317675.7223237,1982,0.3700000047683716
1551317675.7871497,1983,0.49000000953674316
1551317676.7386057,1997,0.4000000059604645
1551317677.057752,2001,0.47999998927116394
1551317677.30908,2005,0.4699999988079071
1551317677.564397,2009,0.4699999988079071
1551317677.6272292,2010,0.46000000834465027
1551317677.8975062,2013,0.47999998927116394
1551317678.0231707,2015,0.44999998807907104
1551317678.1488345,2017,0.4399999976158142
1551317678.7382588,2025,0.46000000834465027
1551317678.866914,2027,0.4000000059604645
1551317679.0554097,2030,0.38999998569488525
1551317679.3107271,2033,0.38999998569488525
1551317679.498226,2036,0.4099999964237213
1551317679.62389,2038,0.4000000059604645
1551317679.901148,2041,0.4399999976158142
1551317680.094631,2044,0.44999998807907104
1551317680.157463,2045,0.4399999976158142
1551317681.1916971,2060,0.5
1551317681.6993392,2067,0.5
1551317682.101265,2072,0.38999998569488525
1551317682.165094,2073,0.47999998927116394
1551317682.2279263,2074,0.41999998688697815
1551317682.3535903,2076,0.5400000214576721
1551317682.419414,2077,0.4399999976158142
1551317682.545078,2079,0.4000000059604645
1551317682.737563,2081,0.46000000834465027
1551317682.988891,2085,0.41999998688697815
1551317683.2392216,2089,0.4300000071525574
1551317683.623196,2094,0.47999998927116394
1551317683.7488587,2096,0.4000000059604645
1551317684.2545066,2103,0.38999998569488525
1551317684.3811677,2105,0.5
1551317684.4439995,2106,0.46000000834465027
1551317684.6314983,2109,0.49000000953674316
1551317684.8269765,2111,0.46000000834465027
1551317685.0802982,2115,0.46000000834465027
1551317685.3037007,2118,0.5099999904632568
1551317685.4293647,2120,0.38999998569488525
1551317685.6208525,2122,0.46000000834465027
1551317685.6826873,2123,0.4300000071525574
1551317686.400767,2133,0.4300000071525574
1551317686.463599,2134,0.44999998807907104
1551317686.7159243,2138,0.3199999928474426
1551317686.9931827,2141,0.5400000214576721
1551317687.1816788,2144,0.5199999809265137
1551317687.245508,2145,0.5
1551317687.4379933,2148,0.47999998927116394
1551317687.5008252,2149,0.3799999952316284
1551317687.6933105,2151,0.550000011920929
1551317688.0084677,2156,0.41999998688697815
1551317688.0712998,2157,0.4000000059604645
1551317688.5819347,2164,0.49000000953674316
1551317688.6447666,2165,0.46000000834465027
1551317688.8960943,2169,0.46000000834465027
1551317689.087582,2171,0.47999998927116394
1551317689.2132456,2173,0.4699999988079071
1551317689.4805312,2177,0.4399999976158142
1551317690.198611,2187,0.4399999976158142
1551317690.324275,2189,0.41999998688697815
1551317690.536707,2191,0.44999998807907104
1551317690.5995388,2192,0.47999998927116394
1551317690.8558533,2196,0.3400000035762787
1551317691.0493357,2199,0.5299999713897705
1551317691.6208076,2207,0.49000000953674316
1551317691.9399552,2211,0.47999998927116394
1551317692.1284502,2214,0.4699999988079071
1551317692.9711964,2225,0.47999998927116394
1551317693.2315004,2229,0.5199999809265137
1551317693.4249837,2231,0.3799999952316284
1551317693.6154735,2234,0.44999998807907104
1551317693.7401402,2236,0.47999998927116394
1551317693.8039694,2237,0.4699999988079071
1551317693.930631,2239,0.5199999809265137
1551317694.1251109,2241,0.4099999964237213
1551317694.1879427,2242,0.49000000953674316
1551317694.3126092,2244,0.4300000071525574
1551317694.4382732,2246,0.4300000071525574
1551317694.501105,2247,0.5299999713897705
1551317694.823244,2251,0.4099999964237213
1551317694.8870733,2252,0.5199999809265137
1551317695.012737,2254,0.3700000047683716
1551317695.2032278,2257,0.46000000834465027
1551317695.584209,2262,0.5299999713897705
1551317696.4109979,2274,0.49000000953674316
1551317696.729147,2278,0.4699999988079071
1551317696.9884536,2281,0.4399999976158142
1551317697.7045386,2291,0.5
1551317698.0835252,2297,0.5199999809265137
1551317698.146357,2298,0.41999998688697815
1551317698.272021,2300,0.4300000071525574
1551317698.5303304,2303,0.44999998807907104
1551317698.7188263,2306,0.6200000047683716
1551317698.7816584,2307,0.5
1551317698.8444905,2308,0.4000000059604645
1551317699.5386343,2318,0.38999998569488525
1551317699.6024635,2319,0.4300000071525574
1551317699.66729,2320,0.3799999952316284
1551317699.8607726,2322,0.49000000953674316
1551317700.7254603,2334,0.47999998927116394
1551317700.7882924,2335,0.49000000953674316
1551317700.8551135,2336,0.5099999904632568
1551317700.91994,2337,0.4300000071525574
1551317701.4884195,2345,0.5
1551317702.1755824,2354,0.4300000071525574
1551317702.5056994,2359,0.550000011920929
1551317703.0771716,2367,0.5099999904632568
1551317703.1400042,2368,0.4699999988079071
1551317703.39931,2371,0.47999998927116394
1551317704.17324,2382,0.46000000834465027
1551317704.3617363,2385,0.33000001311302185
1551317704.5522268,2388,0.550000011920929
1551317704.616056,2389,0.4300000071525574
1551317704.6798854,2390,0.47999998927116394
1551317704.874365,2392,0.49000000953674316
1551317705.4169145,2400,0.4300000071525574
1551317705.6093996,2402,0.5199999809265137
1551317705.7350636,2404,0.5
1551317705.8637197,2406,0.3799999952316284
1551317706.584791,2416,0.49000000953674316
1551317707.177207,2424,0.3700000047683716
1551317707.2400389,2425,0.49000000953674316
1551317707.5532014,2430,0.4300000071525574
1551317707.9970148,2436,0.5
1551317708.5694838,2444,0.5799999833106995
1551317708.9454784,2450,0.4699999988079071
1551317709.0751324,2451,0.46000000834465027
1551317709.1379635,2452,0.47999998927116394
1551317709.200796,2453,0.4300000071525574
1551317709.3274567,2455,0.5099999904632568
1551317709.6446087,2460,0.4399999976158142
1551317710.999984,2479,0.5099999904632568
1551317711.1914723,2481,0.4699999988079071
1551317711.4428,2485,0.5199999809265137
1551317711.5046349,2486,0.46000000834465027
1551317712.2057598,2496,0.5299999713897705
1551317712.3324208,2498,0.4699999988079071
1551317712.586741,2501,0.4699999988079071
1551317712.6655307,2502,0.4699999988079071
1551317712.7323515,2503,0.5
1551317713.4324791,2513,0.5199999809265137
1551317713.495311,2514,0.4699999988079071
1551317713.6828098,2517,0.4399999976158142
1551317713.808474,2519,0.5600000023841858
1551317714.128618,2523,0.5099999904632568
1551317714.2552788,2525,0.44999998807907104
1551317714.4457698,2528,0.47999998927116394
1551317714.5724308,2530,0.4099999964237213
1551317714.763919,2532,0.5099999904632568
1551317714.8895826,2534,0.5099999904632568
1551317715.5458279,2543,0.5600000023841858
1551317715.8001478,2547,0.47999998927116394
1551317716.1163023,2551,0.5099999904632568
1551317716.2589214,2553,0.49000000953674316
1551317716.4464192,2556,0.4300000071525574
1551317716.6359127,2559,0.4300000071525574
1551317717.0896993,2565,0.5400000214576721
1551317717.1525311,2566,0.46000000834465027
1551317717.403859,2570,0.44999998807907104
1551317717.658179,2573,0.4699999988079071
1551317717.8476722,2576,0.46000000834465027
1551317717.9733362,2578,0.4099999964237213
1551317718.3652887,2583,0.3400000035762787
1551317718.627587,2587,0.5
1551317718.8160825,2590,0.550000011920929
1551317718.943741,2591,0.46000000834465027
1551317719.0065732,2592,0.5600000023841858
1551317719.0704029,2593,0.44999998807907104
1551317719.2758534,2596,0.44999998807907104
1551317719.5301728,2600,0.49000000953674316
1551317719.9729888,2606,0.47999998927116394
1551317720.036818,2607,0.46000000834465027
1551317720.2412717,2610,0.4699999988079071
1551317720.845655,2618,0.550000011920929
1551317721.2296283,2623,0.47999998927116394
1551317721.4350789,2626,0.46000000834465027
1551317721.6235747,2629,0.4699999988079071
1551317721.6864066,2630,0.4399999976158142
1551317721.8828812,2632,0.47999998927116394
1551317722.0723746,2635,0.47999998927116394
1551317722.1342094,2636,0.5
1551317722.2598746,2638,0.49000000953674316
1551317722.7425826,2644,0.44999998807907104
1551317722.948033,2647,0.46000000834465027
1551317723.1405184,2650,0.44999998807907104
1551317723.2711687,2651,0.5099999904632568
1551317723.522497,2655,0.47999998927116394
1551317723.9673073,2661,0.47999998927116394
1551317724.8818617,2674,0.4000000059604645
1551317725.135185,2678,0.44999998807907104
1551317725.276806,2680,0.44999998807907104
1551317725.6597815,2685,0.5199999809265137
1551317725.9749386,2690,0.49000000953674316
1551317726.6102395,2699,0.49000000953674316
1551317726.9313812,2703,0.5
1551317727.2006607,2707,0.5099999904632568
1551317727.3911512,2710,0.5
1551317728.4732575,2725,0.3499999940395355
1551317729.1763775,2735,0.4000000059604645
1551317729.2422016,2736,0.5
1551317729.307028,2737,0.46000000834465027
1551317729.4955242,2740,0.4699999988079071
1551317729.9892035,2746,0.5400000214576721
1551317730.4380035,2752,0.49000000953674316
