Wall time,Step,Value
1551653782.871707,18,0.03999999910593033
1551653784.4115882,42,0.07999999821186066
1551653784.577145,45,0.11999999731779099
1551653786.1688993,71,0.11999999731779099
1551653787.5541823,94,0.14000000059604645
1551653791.2692456,155,0.23999999463558197
1551653791.4338052,158,0.20000000298023224
1551653791.992312,167,0.14000000059604645
1551653795.7642226,229,0.3100000023841858
1551653796.1023188,234,0.23999999463558197
1551653797.3669362,255,0.30000001192092896
1551653798.0770369,267,0.23000000417232513
1551653798.4829512,273,0.27000001072883606
1551653800.5613918,308,0.2800000011920929
1551653800.6800742,310,0.3199999928474426
1551653801.178741,318,0.28999999165534973
1551653802.9500034,347,0.41999998688697815
1551653804.1657517,367,0.27000001072883606
1551653807.4968414,421,0.38999998569488525
1551653809.8266108,460,0.3499999940395355
1551653810.7062588,474,0.3499999940395355
1551653814.5130758,536,0.4000000059604645
1551653816.2155218,563,0.36000001430511475
1551653817.2367911,579,0.3799999952316284
1551653817.6955643,586,0.41999998688697815
1551653817.7573981,587,0.3499999940395355
1551653819.7789905,620,0.4099999964237213
1551653820.6845686,634,0.3199999928474426
1551653821.4764512,647,0.41999998688697815
1551653822.3620822,661,0.41999998688697815
1551653822.9824226,671,0.4000000059604645
1551653825.6881857,714,0.44999998807907104
1551653826.1958275,722,0.41999998688697815
1551653826.6376462,730,0.4699999988079071
1551653828.8088398,765,0.46000000834465027
1551653829.0402203,769,0.46000000834465027
1551653829.207772,771,0.5099999904632568
1551653830.027579,785,0.36000001430511475
1551653830.137286,787,0.44999998807907104
1551653830.5960584,794,0.5400000214576721
1551653831.1037004,802,0.47999998927116394
1551653831.4437919,808,0.4099999964237213
1551653833.1711707,836,0.4099999964237213
1551653839.8642693,945,0.550000011920929
1551653841.5158515,971,0.4300000071525574
1551653841.572699,972,0.5400000214576721
1551653841.9058087,978,0.4300000071525574
1551653842.2897816,984,0.47999998927116394
1551653843.4187617,1002,0.38999998569488525
1551653843.5853164,1005,0.4699999988079071
1551653844.1577852,1014,0.5
1551653847.1737185,1063,0.5099999904632568
1551653847.3382792,1066,0.47999998927116394
1551653848.0543628,1078,0.5699999928474426
1551653849.0167887,1093,0.4399999976158142
1551653849.3498976,1099,0.4699999988079071
1551653849.6850014,1104,0.44999998807907104
1551653852.882449,1156,0.3799999952316284
1551653853.228524,1161,0.4099999964237213
1551653853.2833767,1162,0.4000000059604645
1551653854.345536,1180,0.4699999988079071
1551653855.173322,1193,0.4399999976158142
1551653858.3179107,1244,0.4699999988079071
1551653859.392038,1261,0.49000000953674316
1551653862.761027,1316,0.4699999988079071
1551653862.9275827,1319,0.49000000953674316
1551653863.891005,1333,0.5
1551653864.1144068,1337,0.550000011920929
